指标名称,中国:国债到期收益率:10年,中国:国债到期收益率:1年,中国:国债到期收益率:5年,中国:国债到期收益率:3年
频率,日,日,日,日
单位,%,%,%,%
指标ID,M1001654,M1001646,M1001650,M1001648
来源,中证指数公司,中证指数公司,中证指数公司,中证指数公司
2023-12-05,2.6818,2.3768,2.5816,2.4925
2023-12-06,2.689,2.3973,2.5937,2.5098
2023-12-07,2.6832,2.3865,2.5719,2.4876
2023-12-08,2.6675,2.3817,2.5649,2.4776
2023-12-11,2.6425,2.3818,2.545,2.4651
2023-12-12,2.648,2.3823,2.5552,2.4675
2023-12-13,2.6404,2.3417,2.5122,2.4251
2023-12-14,2.635,2.3213,2.5162,2.419
2023-12-15,2.621,2.2965,2.49,2.3865
2023-12-18,2.6125,2.2724,2.4906,2.3898
2023-12-19,2.617,2.2514,2.5023,2.4067
2023-12-20,2.6175,2.284,2.512,2.417
2023-12-21,2.596,2.2905,2.487,2.4021
2023-12-22,2.591,2.265,2.4631,2.3748
2023-12-25,2.565,2.185,2.4156,2.3495
2023-12-26,2.5725,2.175,2.4042,2.2949
2023-12-27,2.566,2.162,2.3889,2.2808
2023-12-28,2.565,2.1349,2.4087,2.2872
2023-12-29,2.5575,2.0882,2.4009,2.2927
2024-01-02,2.557,2.1,2.4307,2.3284
2024-01-03,2.555,2.1132,2.4226,2.3329
2024-01-04,2.545,2.1133,2.4228,2.3279
2024-01-05,2.5175,2.0804,2.3988,2.2928
2024-01-08,2.5145,2.0756,2.4033,2.3127
2024-01-09,2.486,2.0757,2.3893,2.2929
2024-01-10,2.497,2.0691,2.4009,2.2992
2024-01-11,2.497,2.0759,2.3998,2.2937
2024-01-12,2.515,2.0795,2.4175,2.2973
2024-01-15,2.52,2.0666,2.4204,2.302
2024-01-16,2.526,2.0819,2.4375,2.3171
2024-01-17,2.5105,2.0961,2.4025,2.3109
2024-01-18,2.509,2.105,2.4176,2.3095
2024-01-19,2.4999,2.0893,2.3781,2.2864
2024-01-22,2.493,2.0736,2.3685,2.2812
2024-01-23,2.505,2.0702,2.3837,2.2969
2024-01-24,2.5012,2.0699,2.3788,2.2949
2024-01-25,2.495,2.0216,2.335,2.235
2024-01-26,2.4997,2.0235,2.3425,2.2409
2024-01-29,2.4943,1.955,2.325,2.212
2024-01-30,2.4634,1.8751,2.2775,2.1726
2024-01-31,2.425,1.875,2.275,2.1892
2024-02-01,2.4351,1.8804,2.2925,2.2071
2024-02-02,2.4334,1.8855,2.295,2.2046
2024-02-05,2.4032,1.8894,2.2725,2.191
2024-02-06,2.4406,1.9165,2.31,2.2327
2024-02-07,2.4174,1.929,2.295,2.2116
2024-02-08,2.435,1.9131,2.306,2.1928
2024-02-19,2.433,1.9158,2.301,2.2021
2024-02-20,2.4201,1.8656,2.2987,2.1747
2024-02-21,2.4113,1.7779,2.2675,2.1781
2024-02-22,2.4012,1.7739,2.2375,2.1424
2024-02-23,2.397,1.7668,2.2375,2.1367
2024-02-26,2.3857,1.7581,2.2549,2.132
2024-02-27,2.3781,1.7787,2.2423,2.1425
2024-02-28,2.3614,1.7906,2.2275,2.127
2024-02-29,2.3275,1.779,2.2153,2.1
2024-03-01,2.37,1.7862,2.2634,2.14
2024-03-04,2.3425,1.7703,2.2436,2.1225
2024-03-05,2.3357,1.7672,2.2336,2.11
2024-03-06,2.28,1.7582,2.1981,2.0813
2024-03-07,2.2725,1.7544,2.1927,2.0864
2024-03-08,2.2944,1.7532,2.2032,2.0915
2024-03-11,2.292,1.7722,2.2166,2.1
2024-03-12,2.34,1.7987,2.2593,2.1475
2024-03-13,2.32,1.8174,2.2486,2.1525
2024-03-14,2.34,1.8321,2.25,2.1577
2024-03-15,2.32,1.8301,2.2424,2.1338
2024-03-18,2.3022,1.8211,2.2221,2.0887
2024-03-19,2.2725,1.8279,2.2067,2.0688
2024-03-20,2.29,1.8233,2.2191,2.0772
2024-03-21,2.286,1.8092,2.2034,2.0643
2024-03-22,2.3044,1.7669,2.1983,2.0674
2024-03-25,2.31,1.7947,2.2228,2.0771
2024-03-26,2.314,1.8071,2.2266,2.0726
2024-03-27,2.296,1.8072,2.2043,2.0578
2024-03-28,2.297,1.7841,2.2035,2.0555
2024-03-29,2.2815,1.7677,2.1874,2.0289
2024-04-01,2.3125,1.7658,2.2156,2.0579
2024-04-02,2.297,1.7584,2.2054,2.0579
2024-04-03,2.284,1.7605,2.1884,2.038
2024-04-08,2.2819,1.7305,2.1655,2.0168
2024-04-09,2.2764,1.721,2.148,2.0114
2024-04-10,2.2929,1.7424,2.1562,2.0146
2024-04-11,2.2955,1.7217,2.149,2.0095
2024-04-12,2.277,1.7116,2.1099,1.986
2024-04-15,2.2777,1.7339,2.1243,2.0015
2024-04-16,2.2733,1.732,2.1257,2.016
2024-04-17,2.2709,1.7376,2.1287,2.0142
2024-04-18,2.2492,1.7362,2.078,1.9804
2024-04-19,2.2567,1.688,2.0782,1.9856
2024-04-22,2.2476,1.6945,2.0762,1.9719
2024-04-23,2.2232,1.674,2.0539,1.9421
2024-04-24,2.2625,1.6995,2.0867,1.9729
2024-04-25,2.2708,1.6201,2.082,1.9495
2024-04-26,2.2979,1.7297,2.1172,1.9937
2024-04-29,2.3423,1.7801,2.1878,2.0654
2024-04-30,2.3077,1.6927,2.1481,1.999
2024-05-06,2.3094,1.702,2.1346,1.9879
2024-05-07,2.2889,1.702,2.0972,1.9579
2024-05-08,2.2906,1.7069,2.1022,1.9684
2024-05-09,2.3191,1.719,2.13,1.9974
2024-05-10,2.3126,1.7053,2.1301,1.9978
2024-05-13,2.2907,1.6414,2.1161,1.9599
2024-05-14,2.2942,1.6248,2.0915,1.944
2024-05-15,2.3007,1.6132,2.0919,1.9399
2024-05-16,2.3185,1.6274,2.1023,1.9552
2024-05-17,2.3279,1.6157,2.1126,1.9663
2024-05-20,2.3058,1.6063,2.0936,1.9263
2024-05-21,2.3166,1.6149,2.1085,1.9515
2024-05-22,2.3156,1.6101,2.0989,1.9368
2024-05-23,2.308,1.6142,2.0889,1.9321
2024-05-24,2.3174,1.643,2.0984,1.9412
2024-05-27,2.3125,1.667,2.1043,1.9531
2024-05-28,2.3028,1.6564,2.0895,1.9433
2024-05-29,2.2975,1.657,2.0825,1.9286
2024-05-30,2.2828,1.6562,2.088,1.9265
2024-05-31,2.2978,1.6504,2.0909,1.9345
2024-06-03,2.2874,1.65,2.0741,1.914
2024-06-04,2.283,1.6498,2.0713,1.9204
2024-06-05,2.2831,1.6365,2.0615,1.8958
2024-06-06,2.2833,1.614,2.06,1.8985
2024-06-07,2.2824,1.6049,2.0571,1.8915
2024-06-11,2.2792,1.5929,2.0556,1.8902
2024-06-12,2.2782,1.5937,2.0608,1.8979
2024-06-13,2.2682,1.5966,2.0635,1.8981
2024-06-14,2.2588,1.6147,2.0622,1.8976
2024-06-17,2.2603,1.6016,2.067,1.9086
2024-06-18,2.2529,1.6041,2.0562,1.9
2024-06-19,2.2495,1.6093,2.0312,1.8795
2024-06-20,2.2417,1.6061,2.0239,1.8718
2024-06-21,2.2578,1.6174,2.0392,1.8911
2024-06-24,2.2469,1.5987,2.0267,1.8794
2024-06-25,2.2331,1.573,2.0148,1.8503
2024-06-26,2.2271,1.5551,2.0052,1.841
2024-06-27,2.2072,1.5548,1.9835,1.8115
2024-06-28,2.2023,1.5452,1.9779,1.7946
2024-07-01,2.2426,1.562,2.0165,1.8265
2024-07-02,2.2352,1.5509,1.984,1.7906
2024-07-03,2.2381,1.5352,1.9494,1.7773
2024-07-04,2.2483,1.5338,1.9696,1.7958
2024-07-05,2.2682,1.541,1.9968,1.822
2024-07-08,2.2888,1.5875,2.0343,1.8632
2024-07-09,2.2711,1.5595,2.0094,1.8342
2024-07-10,2.2669,1.5459,2.0071,1.8315
2024-07-11,2.2633,1.551,2.0064,1.8301
2024-07-12,2.2568,1.5442,1.991,1.8104
2024-07-15,2.2522,1.5618,1.986,1.8087
2024-07-16,2.2576,1.5363,1.9831,1.8086
2024-07-17,2.2573,1.525,1.9797,1.8075
2024-07-18,2.2667,1.5244,1.9631,1.8053
2024-07-19,2.2593,1.5108,1.9534,1.7955
2024-07-22,2.2456,1.48,1.914,1.7566
2024-07-23,2.2302,1.4576,1.8942,1.7323
2024-07-24,2.2305,1.4525,1.8945,1.7282
2024-07-25,2.2171,1.4518,1.8921,1.7289
2024-07-26,2.1856,1.459,1.8923,1.7288
2024-07-29,2.1607,1.45,1.888,1.7315
2024-07-30,2.1466,1.4301,1.8832,1.7195
2024-07-31,2.1465,1.4201,1.8583,1.6966
2024-08-01,2.1339,1.4201,1.8286,1.6773
2024-08-02,2.1287,1.3901,1.8187,1.6673
2024-08-05,2.0913,1.3903,1.8066,1.6625
2024-08-06,2.1595,1.4102,1.8246,1.6757
2024-08-07,2.1355,1.4103,1.7996,1.6619
2024-08-08,2.1645,1.4326,1.8342,1.6905
2024-08-09,2.1878,1.4684,1.8682,1.714
2024-08-12,2.2484,1.5321,1.9369,1.7841
2024-08-13,2.2273,1.5208,1.9072,1.7624
2024-08-14,2.1974,1.5235,1.8869,1.7602
2024-08-15,2.2027,1.526,1.9073,1.7711
2024-08-16,2.1926,1.5375,1.897,1.7752
2024-08-19,2.1747,1.5432,1.8847,1.7745
2024-08-20,2.1707,1.554,1.8875,1.7794
2024-08-21,2.1854,1.5783,1.915,1.8099
2024-08-22,2.1577,1.522,1.8735,1.7425
2024-08-23,2.1557,1.498,1.8547,1.7047
2024-08-26,2.1535,1.5007,1.8358,1.6829
2024-08-27,2.1815,1.5013,1.867,1.6934
2024-08-28,2.1714,1.4968,1.857,1.6838
2024-08-29,2.1703,1.4956,1.8678,1.6793
2024-08-30,2.1753,1.491,1.8663,1.6671
2024-09-02,2.1485,1.4652,1.816,1.6152
2024-09-03,2.1431,1.4501,1.7988,1.589
2024-09-04,2.1407,1.45,1.7967,1.5657
2024-09-05,2.1333,1.4426,1.7766,1.5582
2024-09-06,2.1358,1.4302,1.7792,1.5512
2024-09-09,2.1311,1.4131,1.7725,1.5424
2024-09-10,2.1191,1.3508,1.7528,1.5031
2024-09-11,2.1062,1.3056,1.7149,1.4586
2024-09-12,2.1062,1.2993,1.7275,1.4661
2024-09-13,2.0763,1.3015,1.7147,1.4638
2024-09-18,2.0368,1.36,1.7178,1.4616
2024-09-19,2.0494,1.39,1.7445,1.5007
2024-09-20,2.0419,1.392,1.7293,1.498
2024-09-23,2.0371,1.3801,1.7295,1.4973
2024-09-24,2.0645,1.4123,1.748,1.5137
2024-09-25,2.0471,1.3904,1.7025,1.501
2024-09-26,2.0673,1.3901,1.7307,1.5233
2024-09-27,2.1623,1.4303,1.8158,1.5646
2024-09-30,2.1698,1.3603,1.8607,1.6143
2024-10-08,2.1927,1.3742,1.8888,1.6112
2024-10-09,2.1679,1.434,1.8945,1.6869
2024-10-10,2.1454,1.4413,1.8395,1.6563
2024-10-11,2.1409,1.4433,1.8231,1.6376
2024-10-14,2.1434,1.4489,1.825,1.6595
2024-10-15,2.1285,1.4495,1.8083,1.6543
2024-10-16,2.1289,1.4466,1.8175,1.643
2024-10-17,2.1064,1.4315,1.7859,1.6066
2024-10-18,2.1156,1.4251,1.7883,1.6118
2024-10-21,2.1172,1.4424,1.789,1.6318
2024-10-22,2.1398,1.4335,1.8117,1.667
2024-10-23,2.1597,1.4294,1.8446,1.6778
2024-10-24,2.1596,1.4303,1.8524,1.6795
2024-10-25,2.162,1.3961,1.8476,1.6737
2024-10-28,2.1598,1.4,1.8387,1.6448
2024-10-29,2.1551,1.3893,1.8191,1.6224
2024-10-30,2.1582,1.4384,1.8146,1.6087
2024-10-31,2.1537,1.4305,1.8051,1.585
2024-11-01,2.1333,1.4058,1.7704,1.5592
2024-11-04,2.1262,1.4036,1.7764,1.5553
2024-11-05,2.111,1.4064,1.7692,1.5387
2024-11-06,2.111,1.4066,1.7696,1.5224
2024-11-07,2.1059,1.3968,1.755,1.5013
2024-11-08,2.1008,1.4058,1.7403,1.5017
2024-11-11,2.0936,1.4033,1.7416,1.5062
2024-11-12,2.0736,1.4005,1.7208,1.5034
2024-11-13,2.079,1.392,1.7138,1.502
2024-11-14,2.0774,1.3894,1.7069,1.4826
2024-11-15,2.0815,1.3851,1.7025,1.4702
2024-11-18,2.1073,1.3703,1.7213,1.4832
2024-11-19,2.0953,1.3603,1.7114,1.4679
2024-11-20,2.0933,1.3504,1.7073,1.4536
2024-11-21,2.0809,1.3479,1.6971,1.4437
2024-11-22,2.0779,1.348,1.7047,1.4451
2024-11-25,2.0668,1.3603,1.6928,1.4445
2024-11-26,2.0536,1.3855,1.698,1.4562
2024-11-27,2.064,1.3839,1.6986,1.4447
2024-11-28,2.0378,1.3769,1.6835,1.4424
2024-11-29,2.0253,1.3713,1.6698,1.4143
2024-12-02,1.9756,1.3489,1.6099,1.3834
2024-12-03,1.9882,1.345,1.6311,1.386
2024-12-04,1.9583,1.3328,1.6057,1.3743
2024-12-05,1.9459,1.3379,1.6084,1.3798
2024-12-06,1.951,1.3436,1.6109,1.3844
2024-12-09,1.9412,1.3484,1.6114,1.3848
2024-12-10,1.8413,1.3448,1.5275,1.3457

数据来源：Wind











































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































